,added,event,person,kind,result,index,position,player_in,player_out,player_in_points_scored_in_week,player_in_points_scored_after,player_out_points_scored_in_week,player_out_points_scored_after,net_points_of_trade,net_points_of_trade_per_week,net_points_of_trade_in_week,points_actually_scored,points_not_realised,net_points_banked
533,2025-01-13T12:49:44.819880Z,21,LD,waiver,successful,15.0,DEF,Mazraoui,Wan-Bissaka,2,38,3,60,-22,-1.2222222222222223,-1,2.0,36.0,-58.0
534,2025-01-13T18:56:09.591417Z,21,IR,free agent,successful,,DEF,Mazraoui,Diop,2,38,0,7,31,1.7222222222222223,2,9.0,29.0,2.0
535,2024-11-29T04:56:20.637901Z,13,LD,free agent,successful,,DEF,Murillo,Wan-Bissaka,7,85,6,85,0,0.0,1,34.0,51.0,-51.0
536,2025-01-17T08:17:58.263235Z,22,LD,waiver,unsuccessful - player in already been picked up,9.0,MID,Maddison,I.Sarr,2,33,3,75,-42,-2.4705882352941178,-1,0.0,33.0,-75.0
537,2025-02-21T17:04:16.519384Z,26,LD,free agent,successful,,MID,Diogo J.,I.Sarr,0,19,3,65,-46,-3.5384615384615383,-3,4.0,15.0,-61.0
538,2025-04-03T08:02:02.808435Z,31,LD,waiver,successful,6.0,MID,Savinho,Damsgaard,0,6,3,22,-16,-2.0,-3,3.0,3.0,-19.0
539,2025-04-04T13:21:44.766855Z,31,AN,free agent,successful,,MID,Savinho,Doku,0,6,1,18,-12,-1.5,-1,1.0,5.0,-17.0
540,2025-02-19T20:25:17.826190Z,26,PV,waiver,unsuccessful - player in already been picked up,12.0,FWD,João Pedro,Richarlison,12,45,0,15,30,2.3076923076923075,12,0.0,45.0,-15.0
541,2025-02-19T20:25:17.826222Z,26,PV,waiver,unsuccessful - player out already gone,13.0,FWD,Zirkzee,Richarlison,2,10,0,15,-5,-0.38461538461538464,2,0.0,10.0,-15.0
542,2025-02-19T20:25:17.826241Z,26,PV,waiver,unsuccessful - player out already gone,14.0,FWD,Darwin,Richarlison,0,17,0,15,2,0.15384615384615385,0,0.0,17.0,-15.0
543,2025-02-19T20:25:17.826136Z,26,PV,waiver,successful,3.0,FWD,Ferguson,Richarlison,1,7,0,15,-8,-0.6153846153846154,1,1.0,6.0,-14.0
544,2025-02-17T08:26:04.799429Z,26,IR,waiver,unsuccessful - player in already been picked up,8.0,FWD,João Pedro,Muniz,12,45,1,31,14,1.0769230769230769,11,0.0,45.0,-31.0
545,2025-02-20T07:19:30.485819Z,26,MN,waiver,unsuccessful - player in already been picked up,7.0,FWD,João Pedro,Strand Larsen,12,45,1,61,-16,-1.2307692307692308,11,0.0,45.0,-61.0
546,2025-02-15T15:30:03.051319Z,26,AC,waiver,successful,1.0,FWD,João Pedro,Havertz,12,45,0,1,44,3.3846153846153846,12,33.0,12.0,32.0
547,2024-12-31T16:39:59.408065Z,20,LD,waiver,unsuccessful - player out already gone,9.0,MID,Semenyo,Saka,3,94,0,20,74,3.8947368421052633,3,0.0,94.0,-20.0
548,2024-12-31T16:39:59.408051Z,20,LD,waiver,successful,8.0,MID,Kluivert,Saka,3,83,0,20,63,3.3157894736842106,3,3.0,80.0,-17.0
549,2024-09-10T13:15:18.147394Z,4,LD,waiver,successful,4.0,DEF,Mazraoui,Trippier,6,75,1,71,4,0.11428571428571428,5,16.0,59.0,-55.0
550,2024-09-01T14:40:47.063420Z,4,BP,waiver,successful,1.0,DEF,Dunk,Trippier,6,34,1,71,-37,-1.0571428571428572,5,6.0,28.0,-65.0
551,2024-11-23T09:37:24.494642Z,12,LD,free agent,successful,,DEF,Mazraoui,White,2,49,0,23,26,0.9629629629629629,2,4.0,45.0,-19.0
552,2025-05-01T06:31:19.161858Z,35,LD,waiver,successful,10.0,MID,Johnson,Savinho,0,3,0,2,1,0.25,0,0.0,3.0,-2.0
553,2025-01-31T05:55:33.160482Z,24,LD,waiver,successful,12.0,MID,Iwobi,Savinho,2,51,5,34,17,1.1333333333333333,-3,16.0,35.0,-18.0
554,2025-01-31T05:55:33.160459Z,24,LD,waiver,unsuccessful - player in already been picked up,11.0,MID,Kluivert,Savinho,2,37,5,34,3,0.2,-3,0.0,37.0,-34.0
555,2025-01-31T08:11:17.364339Z,24,CR,waiver,successful,2.0,MID,Kluivert,Eze,2,37,1,75,-38,-2.533333333333333,1,26.0,11.0,-49.0
556,2025-01-31T08:11:17.364391Z,24,CR,waiver,unsuccessful - player out already gone,8.0,MID,Szoboszlai,Eze,5,66,1,75,-9,-0.6,4,0.0,66.0,-75.0
557,2025-01-31T11:19:34.301532Z,24,HC,waiver,unsuccessful - player in already been picked up,6.0,MID,Kluivert,Semenyo,2,37,2,65,-28,-1.8666666666666667,0,0.0,37.0,-65.0
558,2025-05-23T11:53:54.625421Z,38,LD,waiver,successful,7.0,MID,Rice,Doku,2,2,3,3,-1,-1.0,-1,2.0,0.0,-1.0
559,2025-05-24T12:11:41.559675Z,38,AN,waiver,unsuccessful - player in already been picked up,27.0,MID,Rice,Neto,2,2,6,6,-4,-4.0,-4,0.0,2.0,-6.0
560,2025-05-24T12:11:41.559566Z,38,AN,waiver,successful,8.0,MID,Mitoma,Neto,4,4,6,6,-2,-2.0,-2,4.0,0.0,-2.0
561,2025-05-24T12:11:41.559633Z,38,AN,waiver,unsuccessful - player in already been picked up,25.0,MID,Trossard,Neto,4,4,6,6,-2,-2.0,-2,0.0,4.0,-6.0
562,2025-05-24T12:11:41.559655Z,38,AN,waiver,unsuccessful - player out already gone,26.0,MID,Son,Neto,0,0,6,6,-6,-6.0,-6,0.0,0.0,-6.0
563,2025-05-23T08:47:52.974531Z,38,IR,waiver,successful,4.0,MID,Rice,McNeil,2,2,1,1,1,1.0,1,2.0,0.0,1.0
564,2025-05-23T08:47:52.974591Z,38,IR,waiver,unsuccessful - player out already gone,19.0,MID,Tonali,McNeil,2,2,1,1,1,1.0,1,0.0,2.0,-1.0
565,2025-05-22T12:43:06.496456Z,38,MN,waiver,unsuccessful - player in already been picked up,11.0,MID,Rice,Anderson,2,2,1,1,1,1.0,1,0.0,2.0,-1.0
566,2025-05-22T12:43:06.496433Z,38,MN,waiver,unsuccessful - player in already been picked up,10.0,MID,Mitoma,Anderson,4,4,1,1,3,3.0,3,0.0,4.0,-1.0
567,2025-05-22T12:43:06.496584Z,38,MN,waiver,unsuccessful - player in already been picked up,43.0,MID,Tavernier,Anderson,4,4,1,1,3,3.0,3,0.0,4.0,-1.0
568,2025-05-22T12:43:06.496373Z,38,MN,waiver,unsuccessful - player in already been picked up,9.0,MID,Trossard,Anderson,4,4,1,1,3,3.0,3,0.0,4.0,-1.0
569,2025-05-22T12:43:06.496494Z,38,MN,waiver,unsuccessful - player out already gone,31.0,MID,Thomas,Anderson,2,2,1,1,1,1.0,1,0.0,2.0,-1.0
570,2025-05-22T12:43:06.496475Z,38,MN,waiver,successful,12.0,MID,Souček,Anderson,2,2,1,1,1,1.0,1,2.0,0.0,1.0
571,2025-05-22T12:43:06.496602Z,38,MN,waiver,unsuccessful - player out already gone,44.0,MID,Ayari,Anderson,1,1,1,1,0,0.0,0,0.0,1.0,-1.0
572,2025-01-03T12:52:49.386379Z,20,LD,free agent,successful,,FWD,Strand Larsen,Cunha,2,68,0,67,1,0.05263157894736842,2,2.0,66.0,-65.0
573,2025-01-24T08:03:01.034822Z,23,LD,waiver,unsuccessful - player in already been picked up,10.0,FWD,Calvert-Lewin,Højlund,1,5,1,36,-31,-1.9375,0,0.0,5.0,-36.0
574,2025-01-24T10:46:45.835903Z,23,PV,waiver,successful,3.0,FWD,Richarlison,Højlund,5,22,1,36,-14,-0.875,4,7.0,15.0,-29.0
575,2025-01-24T11:32:20.278818Z,23,HC,waiver,successful,1.0,FWD,Calvert-Lewin,Delap,1,5,1,49,-44,-2.75,0,1.0,4.0,-48.0
576,2025-05-01T06:31:19.161794Z,35,LD,waiver,successful,4.0,FWD,Gakpo,Delap,2,20,1,4,16,4.0,1,20.0,0.0,16.0
577,2024-09-17T20:12:39.009609Z,5,LD,waiver,successful,4.0,FWD,Vardy,João Pedro,2,109,1,108,1,0.029411764705882353,1,41.0,68.0,-67.0
578,2025-04-25T11:07:22.885002Z,34,LD,free agent,successful,,FWD,Vardy,João Pedro,0,22,0,0,22,4.4,0,22.0,0.0,22.0
579,2025-04-25T07:57:38.706374Z,34,LD,waiver,unsuccessful - player in already been picked up,28.0,FWD,Welbeck,João Pedro,2,17,0,0,17,3.4,2,0.0,17.0,0.0
580,2025-04-25T08:54:18.634338Z,34,TS,waiver,successful,5.0,FWD,Welbeck,Muniz,2,17,0,0,17,3.4,2,3.0,14.0,3.0
581,2025-04-25T08:54:18.634534Z,34,TS,waiver,unsuccessful - player out already gone,37.0,FWD,Solanke,Muniz,6,14,0,0,14,2.8,6,0.0,14.0,0.0
582,2025-04-25T10:12:00.987689Z,34,IR,free agent,successful,,FWD,Højlund,Muniz,9,15,0,0,15,3.0,9,9.0,6.0,9.0
583,2025-04-11T06:09:31.312618Z,32,LD,waiver,unsuccessful - player in already been picked up,5.0,FWD,Cunha,João Pedro,7,35,13,12,23,3.2857142857142856,-6,0.0,35.0,-12.0
584,2025-04-06T17:59:38.408476Z,32,CR,waiver,unsuccessful - player in already been picked up,2.0,FWD,Cunha,Haaland,7,35,0,10,25,3.5714285714285716,7,0.0,35.0,-10.0
585,2025-04-07T20:35:21.235299Z,32,TS,waiver,unsuccessful - player in already been picked up,3.0,FWD,Cunha,Strand Larsen,7,35,6,30,5,0.7142857142857143,1,0.0,35.0,-30.0
586,2025-04-07T20:35:21.235344Z,32,TS,waiver,successful,4.0,FWD,Muniz,Strand Larsen,1,1,6,30,-29,-4.142857142857143,-5,0.0,1.0,-30.0
587,2025-04-10T22:48:06.356244Z,32,HC,waiver,successful,1.0,FWD,Cunha,Solanke,7,35,2,17,18,2.5714285714285716,5,35.0,0.0,18.0
588,2025-04-11T14:00:43.722154Z,32,AN,free agent,successful,,FWD,Wilson,Solanke,2,9,2,17,-8,-1.1428571428571428,0,2.0,7.0,-15.0
589,2025-03-13T13:05:41.627740Z,29,LD,waiver,unsuccessful - player in already been picked up,23.0,GKP,Onana,Martinez,7,26,0,38,-12,-1.2,7,0.0,26.0,-38.0
590,2025-03-14T18:01:11.852693Z,29,LD,free agent,successful,,GKP,José Sá,Martinez,2,29,0,38,-9,-0.9,2,2.0,27.0,-36.0
591,2025-03-14T12:01:53.996530Z,29,HC,waiver,successful,7.0,GKP,Onana,Kelleher,7,26,0,8,18,1.8,7,9.0,17.0,1.0
592,2024-10-28T13:13:57.590353Z,10,LD,waiver,successful,3.0,FWD,Cunha,Vardy,6,137,5,90,47,1.6206896551724137,1,70.0,67.0,-20.0
593,2024-10-28T13:13:57.590403Z,10,LD,waiver,unsuccessful - player in already been picked up,5.0,FWD,Wissa,Vardy,2,146,5,90,56,1.9310344827586208,-3,0.0,146.0,-90.0
594,2024-11-01T08:15:48.387150Z,10,TS,waiver,successful,1.0,FWD,Wissa,Calvert-Lewin,2,146,2,32,114,3.9310344827586206,0,2.0,144.0,-30.0
595,2024-11-21T18:32:56.542965Z,12,LD,waiver,successful,4.0,MID,Barnes,Bernardo,1,81,1,77,4,0.14814814814814814,0,1.0,80.0,-76.0
596,2024-11-21T18:32:56.542913Z,12,LD,waiver,unsuccessful - player in already been picked up,3.0,MID,Neto,Bernardo,0,79,1,77,2,0.07407407407407407,-1,0.0,79.0,-77.0
597,2024-11-18T09:43:31.800808Z,12,TS,waiver,successful,2.0,MID,Neto,Maddison,0,79,16,81,-2,-0.07407407407407407,-16,0.0,79.0,-81.0
598,2024-12-10T17:19:15.559270Z,16,LD,waiver,unsuccessful - player in already been picked up,7.0,DEF,Muñoz,Murillo,1,92,2,77,15,0.6521739130434783,-1,0.0,92.0,-77.0
599,2024-12-13T11:53:02.521094Z,16,MN,waiver,successful,7.0,DEF,Muñoz,Digne,1,92,2,47,45,1.9565217391304348,-1,1.0,91.0,-46.0
600,2024-12-13T11:53:02.521112Z,16,MN,waiver,unsuccessful - player out already gone,12.0,DEF,Robinson,Digne,6,57,2,47,10,0.43478260869565216,4,36.0,21.0,-11.0
601,2025-02-24T06:09:37.170046Z,27,LD,waiver,successful,13.0,DEF,Gusto,N.Williams,6,26,9,41,-15,-1.25,-3,6.0,20.0,-35.0
602,2025-01-14T04:39:49.371105Z,21,LD,free agent,successful,,DEF,Guéhi,Robinson,15,61,7,39,22,1.2222222222222223,8,46.0,15.0,7.0
603,2025-01-13T17:55:56.819646Z,21,AN,waiver,unsuccessful - player out already gone,9.0,DEF,Guéhi,Trippier,15,61,1,49,12,0.6666666666666666,14,0.0,61.0,-49.0
604,2025-01-13T17:55:56.819605Z,21,AN,waiver,successful,7.0,DEF,Livramento,Trippier,6,59,1,49,10,0.5555555555555556,5,18.0,41.0,-31.0
605,2025-01-13T17:55:56.819627Z,21,AN,waiver,unsuccessful - player in already been picked up,8.0,DEF,N.Williams,Trippier,2,58,1,49,9,0.5,1,0.0,58.0,-49.0
606,2025-01-13T12:49:44.819785Z,21,LD,waiver,unsuccessful - player in already been picked up,7.0,FWD,Cunha,Strand Larsen,1,67,2,66,1,0.05555555555555555,-1,0.0,67.0,-66.0
607,2025-01-14T10:01:43.179935Z,21,LD,free agent,successful,,FWD,Højlund,Strand Larsen,1,38,2,66,-28,-1.5555555555555556,-1,2.0,36.0,-64.0
608,2025-01-11T09:59:47.350762Z,21,CR,waiver,unsuccessful - player in already been picked up,2.0,FWD,Cunha,Havertz,1,67,1,23,44,2.4444444444444446,0,0.0,67.0,-23.0
609,2025-01-13T11:30:50.257830Z,21,TS,waiver,unsuccessful - player in already been picked up,4.0,FWD,Cunha,João Pedro,1,67,1,51,16,0.8888888888888888,0,0.0,67.0,-51.0
610,2025-01-13T09:50:04.390821Z,21,HC,waiver,successful,1.0,FWD,Cunha,Evanilson,1,67,0,50,17,0.9444444444444444,1,58.0,9.0,8.0
611,2025-05-02T11:20:59.081955Z,35,LD,free agent,successful,,MID,A.Doucoure,Hudson-Odoi,0,9,0,2,7,1.75,0,0.0,9.0,-2.0
612,2025-04-28T09:55:12.587394Z,35,IR,waiver,successful,23.0,MID,A.Doucoure,Joelinton,0,9,0,0,9,2.25,0,0.0,9.0,0.0
613,2025-04-28T09:55:12.587424Z,35,IR,waiver,unsuccessful - player out already gone,25.0,MID,Bernardo,Joelinton,3,20,0,0,20,5.0,3,0.0,20.0,0.0
614,2025-04-28T20:21:57.583700Z,35,MN,waiver,unsuccessful - player out already gone,12.0,MID,A.Doucoure,Mac Allister,0,9,4,5,4,1.0,-4,0.0,9.0,-5.0
615,2025-04-28T20:21:57.583646Z,35,MN,waiver,successful,5.0,MID,Anderson,Mac Allister,2,6,4,5,1,0.25,-2,5.0,1.0,0.0
616,2025-03-28T13:16:22.511522Z,30,LD,waiver,successful,14.0,DEF,Robertson,Pedro Porro,7,15,0,5,10,1.1111111111111112,7,0.0,15.0,-5.0
617,2024-12-20T04:08:21.713875Z,17,LD,waiver,successful,6.0,DEF,Estupiñan,Muñoz,1,44,0,91,-47,-2.1363636363636362,1,0.0,44.0,-91.0
618,2024-12-19T20:18:34.351913Z,17,MN,waiver,successful,8.0,DEF,Guéhi,Muñoz,-1,69,0,91,-22,-1.0,-1,0.0,69.0,-91.0
619,2024-12-06T11:49:16.288248Z,15,LD,free agent,successful,,DEF,Kerkez,Aït-Nouri,2,88,4,87,1,0.041666666666666664,-2,56.0,32.0,-31.0
620,2025-05-15T05:53:05.760190Z,37,LD,waiver,successful,6.0,DEF,Robertson,Murillo,0,2,1,3,-1,-0.5,-1,0.0,2.0,-3.0
621,2024-12-20T04:08:21.713924Z,17,LD,waiver,successful,8.0,DEF,Robinson,Murillo,6,51,5,75,-24,-1.0909090909090908,1,12.0,39.0,-63.0
622,2024-12-19T20:18:34.351864Z,17,MN,waiver,successful,3.0,DEF,Milenković,Murillo,6,86,5,75,11,0.5,1,59.0,27.0,-16.0
623,2025-05-23T11:53:54.625482Z,38,LD,waiver,successful,19.0,GKP,Arrizabalaga,Henderson,6,6,2,2,4,4.0,4,6.0,0.0,4.0
624,2025-04-12T06:06:09.653115Z,32,LD,free agent,successful,,MID,Kamada,Son,2,10,0,3,7,1.0,2,2.0,8.0,-1.0
625,2025-01-14T04:40:28.495564Z,21,LD,free agent,successful,,MID,I.Sarr,Kluivert,6,81,8,80,1,0.05555555555555555,-2,16.0,65.0,-64.0
626,2025-03-04T10:47:52.102541Z,28,LD,waiver,successful,5.0,GKP,Henderson,Onana,10,39,3,29,10,0.9090909090909091,7,31.0,8.0,2.0
627,2025-03-07T10:59:32.452250Z,28,TS,waiver,unsuccessful - player in already been picked up,15.0,GKP,Henderson,Jørgensen,10,39,0,0,39,3.5454545454545454,10,0.0,39.0,0.0
628,2025-05-02T11:24:25.440160Z,35,LD,free agent,successful,,GKP,Henderson,José Sá,3,12,2,7,5,1.25,1,4.0,8.0,-3.0
629,2025-05-09T04:57:06.586611Z,36,LD,waiver,successful,2.0,MID,Bernardo,A.Doucoure,3,17,5,9,8,2.6666666666666665,-2,17.0,0.0,8.0
630,2025-05-09T12:04:07.193163Z,36,IR,waiver,successful,1.0,MID,Bernardo,A.Doucoure,3,17,5,9,8,2.6666666666666665,-2,3.0,14.0,-6.0
631,2025-05-09T04:57:06.586670Z,36,LD,waiver,unsuccessful - player out already gone,4.0,MID,Kovačić,A.Doucoure,3,5,5,9,-4,-1.3333333333333333,-2,0.0,5.0,-9.0
632,2025-05-09T12:04:07.193210Z,36,IR,waiver,unsuccessful - player in already been picked up,6.0,MID,Schade,A.Doucoure,11,15,5,9,6,2.0,6,0.0,15.0,-9.0
633,2025-05-09T12:04:07.193229Z,36,IR,waiver,unsuccessful - player out already gone,7.0,MID,Mount,A.Doucoure,1,7,5,9,-2,-0.6666666666666666,-4,0.0,7.0,-9.0
634,2025-05-09T12:04:07.193275Z,36,IR,waiver,unsuccessful - player out already gone,24.0,MID,Smith Rowe,A.Doucoure,5,7,5,9,-2,-0.6666666666666666,0,0.0,7.0,-9.0
635,2025-05-09T05:40:56.551460Z,36,AN,waiver,unsuccessful - player in already been picked up,18.0,MID,Bernardo,Tielemans,3,17,0,1,16,5.333333333333333,3,0.0,17.0,-1.0
636,2025-05-09T05:40:56.551423Z,36,AN,waiver,unsuccessful - player out already gone,16.0,MID,I.Sarr,Tielemans,6,20,0,1,19,6.333333333333333,6,0.0,20.0,-1.0
637,2025-05-09T05:40:56.551381Z,36,AN,waiver,unsuccessful - player in already been picked up,14.0,MID,Schade,Tielemans,11,15,0,1,14,4.666666666666667,11,0.0,15.0,-1.0
638,2025-05-09T05:40:56.551326Z,36,AN,waiver,successful,4.0,MID,Diogo J.,Tielemans,1,2,0,1,1,0.3333333333333333,1,1.0,1.0,0.0
639,2025-05-09T05:40:56.551403Z,36,AN,waiver,unsuccessful - player out already gone,15.0,MID,Enciso,Tielemans,2,4,0,1,3,1.0,2,0.0,4.0,-1.0
640,2025-05-09T05:40:56.551441Z,36,AN,waiver,unsuccessful - player out already gone,17.0,MID,Mount,Tielemans,1,7,0,1,6,2.0,1,0.0,7.0,-1.0
641,2025-05-09T12:14:36.981032Z,36,PV,waiver,unsuccessful - player in already been picked up,11.0,MID,Bernardo,Hudson-Odoi,3,17,0,2,15,5.0,3,0.0,17.0,-2.0
642,2025-05-09T12:14:36.980957Z,36,PV,waiver,successful,3.0,MID,Kovačić,Hudson-Odoi,3,5,0,2,3,1.0,3,5.0,0.0,3.0
643,2025-05-09T12:14:36.981009Z,36,PV,waiver,unsuccessful - player out already gone,10.0,MID,Enciso,Hudson-Odoi,2,4,0,2,2,0.6666666666666666,2,0.0,4.0,-2.0
644,2025-05-09T12:14:36.981051Z,36,PV,waiver,unsuccessful - player out already gone,12.0,MID,McNeil,Hudson-Odoi,4,11,0,2,9,3.0,4,0.0,11.0,-2.0
645,2025-04-04T13:19:43.794894Z,31,LD,free agent,successful,,FWD,Delap,Beto,8,15,2,24,-9,-1.125,6,10.0,5.0,-14.0
646,2025-02-13T19:03:04.253531Z,25,LD,free agent,successful,,FWD,Beto,N.Jackson,8,45,0,13,32,2.2857142857142856,8,20.0,25.0,7.0
647,2025-02-13T01:02:20.479815Z,25,LB,waiver,unsuccessful - player in already been picked up,10.0,FWD,Beto,N.Jackson,8,45,0,13,32,2.2857142857142856,8,0.0,45.0,-13.0
648,2025-02-14T07:37:30.964288Z,25,LB,free agent,successful,,FWD,Højlund,N.Jackson,2,34,0,13,21,1.5,2,8.0,26.0,-5.0
649,2025-02-12T20:33:27.010628Z,25,BP,waiver,successful,1.0,FWD,Beto,Darwin,8,45,2,19,26,1.8571428571428572,6,20.0,25.0,1.0
650,2025-03-07T18:22:35.661060Z,28,LD,free agent,successful,,MID,Merino,Schade,2,35,2,49,-14,-1.2727272727272727,0,26.0,9.0,-23.0
651,2025-04-18T15:50:37.416201Z,33,LD,free agent,successful,,MID,Gündogan,Kamada,8,31,3,8,23,3.8333333333333335,5,8.0,23.0,0.0
652,2024-12-24T20:20:50.501115Z,18,CR,waiver,successful,12.0,DEF,Milenković,Mazraoui,6,80,1,41,39,1.8571428571428572,5,31.0,49.0,-10.0
653,2024-12-24T12:35:33.316777Z,18,IR,waiver,successful,12.0,DEF,Akanji,Mazraoui,2,37,1,41,-4,-0.19047619047619047,1,35.0,2.0,-6.0
654,2024-12-24T20:20:50.501069Z,18,CR,waiver,unsuccessful - player out already gone,8.0,MID,Bruno G.,Eze,3,79,2,106,-27,-1.2857142857142858,1,0.0,79.0,-106.0
655,2024-12-24T20:20:50.501026Z,18,CR,waiver,successful,2.0,MID,J.Murphy,Eze,6,104,2,106,-2,-0.09523809523809523,4,16.0,88.0,-90.0
656,2024-12-24T20:20:50.501086Z,18,CR,waiver,unsuccessful - player out already gone,9.0,MID,I.Sarr,Eze,3,88,2,106,-18,-0.8571428571428571,1,0.0,88.0,-106.0
657,2024-12-24T12:35:33.316721Z,18,IR,waiver,unsuccessful - player out already gone,9.0,MID,Bruno G.,Rashford,3,79,0,41,38,1.8095238095238095,3,0.0,79.0,-41.0
